customer_unique_id,CLTV,Customer_Health_Index,Dynamic_Risk_Score,Customer_Persona,Next_Best_Action,Customer_Influence_Score,Strategic_Value_Score,Retention_Priority_Score,Lifecycle_Stage
ec9f709ddeed0cd3ea2b20ee96f25e44,89.9,75.79,24.21,Regular Customer,Regular Marketing,38.23,53.25,24.21,Loyal Stage
eca47d88709730dffaf3f221a8f3e89b,219.0,75.77,24.23,VIP Customer,VIP Loyalty Benefits,38.7,53.53,24.23,Loyal Stage
eca792e3700ecd4974baec86183ca697,0.0,75.65,24.35,Regular Customer,Regular Marketing,37.83,52.96,24.35,Loyal Stage
ecb12ceb8cada321f17ac7b0a87a3d6d,138.0,75.96,24.04,Regular Customer,Regular Marketing,38.49,53.48,24.04,Loyal Stage
ecc372d277dfbc7eaae444c3839f95d4,0.0,76.07,23.93,Regular Customer,Regular Marketing,38.03,53.25,23.93,Loyal Stage
ecd33f750e25a3b5587a040a456a2854,0.0,76.9,23.1,Regular Customer,Regular Marketing,38.45,53.83,23.1,Loyal Stage
ecfe915a07182f93120e1f4f1e4be664,75.0,76.8,23.2,Regular Customer,Regular Marketing,38.68,53.93,23.2,Loyal Stage
ed146be95fe60d3038e6dc86c8ce27eb,0.0,77.1,22.9,Regular Customer,Regular Marketing,38.55,53.97,22.9,Loyal Stage
ed1726473f5f6971b27a9870578a0e84,8.99,76.81,23.19,Regular Customer,Regular Marketing,38.44,53.79,23.19,Loyal Stage
ed1afe47bea70352b2a97c8ca173557e,16.0,76.45,23.55,Regular Customer,Regular Marketing,38.28,53.55,23.55,Loyal Stage
ed1dab3e2a156ab47043d93fae898a0d,284.9,76.44,23.56,VIP Customer,VIP Loyalty Benefits,39.28,54.14,23.56,Loyal Stage
ed35233010075c5ed9c70159e8f6aca9,29.8,77.04,22.96,Regular Customer,Regular Marketing,38.63,53.99,22.96,Loyal Stage
ed61830f49acb8f6926d5bfad923fc57,39.99,77.06,22.94,Regular Customer,Regular Marketing,38.68,54.03,22.94,Loyal Stage
ed6319ffefb5dd25d861b977d3acb234,0.0,76.33,23.67,Regular Customer,Regular Marketing,38.16,53.43,23.67,Loyal Stage
ed6923bff4d0397e4f5bb4b64ec97b85,15.99,75.88,24.12,Regular Customer,Regular Marketing,38.0,53.15,24.12,Loyal Stage
ed770d411ea2e927e3b2dc575c0ca653,66.55,75.91,24.09,Regular Customer,Regular Marketing,38.2,53.28,24.09,Loyal Stage
ed788f0856b85ee36ed4a52a964f1988,64.0,75.7,24.3,Regular Customer,Regular Marketing,38.09,53.13,24.3,Loyal Stage
ed81c5511c2d9be4bdcdad56d26d822a,0.0,76.43,23.57,Regular Customer,Regular Marketing,38.22,53.5,23.57,Loyal Stage
ed9804f42ea58ef893439f6cd0355cf8,89.0,77.24,22.76,Regular Customer,Regular Marketing,38.95,54.27,22.76,Loyal Stage
eda2ca88eda95ea85369d0a4a197f7c8,170.0,76.27,23.73,VIP Customer,VIP Loyalty Benefits,38.77,53.77,23.73,Loyal Stage
edb1beb47119259b23ce3aefb41535d5,0.0,77.05,22.95,Regular Customer,Regular Marketing,38.52,53.93,22.95,Loyal Stage
edb64356e3fe3a3c3f807d790469b94d,0.0,77.2,22.8,Regular Customer,Regular Marketing,38.6,54.04,22.8,Loyal Stage
edb746e66c06ef98b7b78e6666c2ccd7,0.0,76.07,23.93,Regular Customer,Regular Marketing,38.03,53.25,23.93,Loyal Stage
edbc116669001dfae2e4b0b7d23f7b12,0.0,75.81,24.19,Regular Customer,Regular Marketing,37.9,53.06,24.19,Loyal Stage
edc2109d7cb3751ddb94b282bf5defb3,49.99,76.4,23.6,Regular Customer,Regular Marketing,38.39,53.59,23.6,Loyal Stage
edcc520042f879209c46ed4a773dbf4a,69.9,76.17,23.83,Regular Customer,Regular Marketing,38.35,53.48,23.83,Loyal Stage
edd2329bf3243402e14e0779270088c6,99.0,76.84,23.16,Regular Customer,Regular Marketing,38.79,54.01,23.16,Loyal Stage
edde2314c6c30e864a128ac95d6b2112,4399.87,82.67,17.33,VIP Customer,VIP Loyalty Benefits,57.7,67.69,17.33,Loyal Stage
ede1ea2289df1d00cd59334762b0bd43,42.99,76.8,23.2,Regular Customer,Regular Marketing,38.56,53.86,23.2,Loyal Stage
ede1f1d3e3e1ffad65670d87556c74c4,61.4,76.06,23.94,Regular Customer,Regular Marketing,38.26,53.38,23.94,Loyal Stage
edf55e0391148600e839275491f147e5,49.9,76.71,23.29,Regular Customer,Regular Marketing,38.54,53.81,23.29,Loyal Stage
edfb9099f50ab0cfe5f871bb34797782,0.0,75.91,24.09,Regular Customer,Regular Marketing,37.96,53.14,24.09,Loyal Stage
ee04cc9bca4c9198bec5c54c2542dd3b,206.89,76.33,23.67,VIP Customer,VIP Loyalty Benefits,38.93,53.89,23.67,Loyal Stage
ee0a502ce0f319eb6a2f8de3ed0188da,319.9,77.06,22.94,VIP Customer,VIP Loyalty Benefits,39.72,54.66,22.94,Loyal Stage
ee14a0f27c22f7cde8088164e2e0a776,74.9,75.92,24.08,Regular Customer,Regular Marketing,38.24,53.31,24.08,Loyal Stage
ee175b014077193f736905fa78257494,0.0,75.34,24.66,Regular Customer,Regular Marketing,37.67,52.74,24.66,Loyal Stage
ee220a0ce9c24b1db2a23851426142cb,219.0,76.24,23.76,VIP Customer,VIP Loyalty Benefits,38.93,53.85,23.76,Loyal Stage
ee255ff37746ba33e1d124150cadf936,59.9,76.93,23.07,Regular Customer,Regular Marketing,38.69,53.99,23.07,Loyal Stage
ee2ae386ededd7a2d330328f06927ac4,239.9,76.69,23.31,VIP Customer,VIP Loyalty Benefits,39.24,54.22,23.31,Loyal Stage
ee35feab2d4d97321df40774d0cd035c,97.5,75.39,24.61,Regular Customer,Regular Marketing,38.06,52.99,24.61,Loyal Stage
ee3719b7c352b9582aae9f515946f207,149.9,77.28,22.72,VIP Customer,VIP Loyalty Benefits,39.2,54.43,22.72,Loyal Stage
ee5f8b9477ac498e1180a64113c9f27c,0.0,76.38,23.62,Regular Customer,Regular Marketing,38.19,53.47,23.62,Loyal Stage
ee701a5d14904e3fe7c315843db6c39e,0.0,76.33,23.67,Regular Customer,Regular Marketing,38.16,53.43,23.67,Loyal Stage
ee767b0029cd3a56e81ffda9a3029284,109.8,76.59,23.41,Regular Customer,Regular Marketing,38.7,53.86,23.41,Loyal Stage
ee8be7898424c0f509d311123cf19a8c,36.0,75.71,24.29,Regular Customer,Regular Marketing,37.99,53.08,24.29,Loyal Stage
ee94c6489208799271238c965bdbd1ac,21.52,75.53,24.47,Regular Customer,Regular Marketing,37.85,52.92,24.47,Loyal Stage
eeaa1daeb561d66db4c5e9b14cd427aa,527.9,77.73,22.27,VIP Customer,VIP Loyalty Benefits,40.83,55.59,22.27,Loyal Stage
eed97e82d597164cb7691e9e895eb9b8,42.2,76.34,23.66,Regular Customer,Regular Marketing,38.33,53.53,23.66,Loyal Stage
eee67a226fbc44e23e1fd7e747b3994f,49.9,76.3,23.7,Regular Customer,Regular Marketing,38.34,53.52,23.7,Loyal Stage
eee8e69f50656b535d8ff7c66c8d99d6,0.0,75.91,24.09,Regular Customer,Regular Marketing,37.96,53.14,24.09,Loyal Stage
eeea5c6efe33f400e94177fa497499f6,69.0,75.96,24.04,Regular Customer,Regular Marketing,38.24,53.33,24.04,Loyal Stage
eefdc2443e8e4f93e0eb1df1956047d7,0.0,75.91,24.09,Regular Customer,Regular Marketing,37.96,53.14,24.09,Loyal Stage
ef0103e9602d12594d19c2b666219bc1,0.0,78.4,21.6,Regular Customer,Regular Marketing,39.2,54.88,21.6,Loyal Stage
ef069fa3cbfa7fb1a7a2ac887bde56ea,122.99,76.51,23.49,Regular Customer,Regular Marketing,38.71,53.83,23.49,Loyal Stage
ef186057977211d72b3d6b2e35096d48,64.9,76.42,23.58,Regular Customer,Regular Marketing,38.45,53.64,23.58,Loyal Stage
ef1a484b6655fcc6f705be98a903b791,179.9,76.85,23.15,VIP Customer,VIP Loyalty Benefits,39.09,54.19,23.15,Loyal Stage
ef1c2fafea5285a4bfb61386bc5e3154,218.0,77.32,22.68,VIP Customer,VIP Loyalty Benefits,39.47,54.61,22.68,Loyal Stage
ef1cd1e79ddaac16dea245f28550ddc1,0.0,76.53,23.47,Regular Customer,Regular Marketing,38.26,53.57,23.47,Loyal Stage
ef245f48309be595dd8b4d04f60c2cff,210.0,76.02,23.98,VIP Customer,VIP Loyalty Benefits,38.79,53.68,23.98,Loyal Stage
ef2836ca1f2acebc26c0def366f83b5a,49.89,77.13,22.87,Regular Customer,Regular Marketing,38.75,54.1,22.87,Loyal Stage
ef2fa69376ed37b630703fbff1a3f688,49.5,76.97,23.03,Regular Customer,Regular Marketing,38.67,53.99,23.03,Loyal Stage
ef35633b50a08c3096ca6e753bfa3995,90.0,76.77,23.23,Regular Customer,Regular Marketing,38.72,53.94,23.23,Loyal Stage
ef3619723058855152c4c48778a0e656,0.0,76.84,23.16,Regular Customer,Regular Marketing,38.42,53.79,23.16,Loyal Stage
ef410c47887860cc88f0dd82ca5dc6aa,269.9,77.09,22.91,VIP Customer,VIP Loyalty Benefits,39.55,54.57,22.91,Loyal Stage
ef47bcabca692404454239aced380535,101.0,76.11,23.89,Regular Customer,Regular Marketing,38.43,53.5,23.89,Loyal Stage
ef4cc585e97f73505a50eb3884741edd,46.89,75.62,24.38,Regular Customer,Regular Marketing,37.98,53.04,24.38,Loyal Stage
ef741390245c62d5c1f663c3663df6fa,171.6,76.38,23.62,VIP Customer,VIP Loyalty Benefits,38.83,53.85,23.62,Loyal Stage
ef75cea9de0fff5f5752c6ba0d2f242f,231.2,76.77,23.23,VIP Customer,VIP Loyalty Benefits,39.25,54.26,23.23,Loyal Stage
ef7cc4b636980089f5475c89460a187f,129.9,76.21,23.79,Regular Customer,Regular Marketing,38.59,53.64,23.79,Loyal Stage
ef7e46f747646b6129094dc3f4155488,919.8,77.02,22.98,VIP Customer,VIP Loyalty Benefits,41.93,55.97,22.98,Loyal Stage
ef9fdb355684024c1aa834c328980e9a,110.32,76.02,23.98,Regular Customer,Regular Marketing,38.42,53.46,23.98,Loyal Stage
efa1d06033457a7e39a5fa71201f2b77,0.0,76.22,23.78,Regular Customer,Regular Marketing,38.11,53.35,23.78,Loyal Stage
efd2741fa104357a25828ad3d2ae37d8,189.9,76.56,23.44,VIP Customer,VIP Loyalty Benefits,38.99,54.02,23.44,Loyal Stage
efde060558616b5395b22c15a18444b3,0.0,75.55,24.45,Regular Customer,Regular Marketing,37.78,52.89,24.45,Loyal Stage
efdfdcb4890f42ff5fdc077b298f9af8,36.0,76.43,23.57,Regular Customer,Regular Marketing,38.35,53.58,23.57,Loyal Stage
efef54930930d81b95bab9d149b602a0,0.0,77.26,22.74,Regular Customer,Regular Marketing,38.63,54.08,22.74,Loyal Stage
eff3c348d187b0d05380e25719d6ad7c,45.0,76.86,23.14,Regular Customer,Regular Marketing,38.6,53.9,23.14,Loyal Stage
f006b6ee50b61de570571fc9433aff84,411.0,76.16,23.84,VIP Customer,VIP Loyalty Benefits,39.61,54.23,23.84,Loyal Stage
f0097ead71766e874922dd6add3bfc08,12.9,76.35,23.65,Regular Customer,Regular Marketing,38.22,53.47,23.65,Loyal Stage
f00acae66459f1828fc1feba2c759fa0,0.0,75.7,24.3,Regular Customer,Regular Marketing,37.85,52.99,24.3,Loyal Stage
f00d32103a3d7572d18d4a4ba9c9d4cf,119.0,77.07,22.93,Regular Customer,Regular Marketing,38.98,54.22,22.93,Loyal Stage
f00d36b9015dca9a8534f5cbbceabd9f,367.0,76.97,23.03,VIP Customer,VIP Loyalty Benefits,39.85,54.7,23.03,Loyal Stage
f00e492d6bf0639fbf72fe1bd1a3b9a3,299.0,76.1,23.9,VIP Customer,VIP Loyalty Benefits,39.16,53.94,23.9,Loyal Stage
f06dc1c33574bc4dd6225512fcfc3579,29.99,76.11,23.89,Regular Customer,Regular Marketing,38.17,53.35,23.89,Loyal Stage
f076fbbb7fc6c69d95e705c8e9561618,73.9,77.11,22.89,Regular Customer,Regular Marketing,38.83,54.14,22.89,Loyal Stage
f081e918f5d60219c32847a42cdbc103,36.99,76.95,23.05,Regular Customer,Regular Marketing,38.61,53.95,23.05,Loyal Stage
f091cb60c97d35a42101a95cb825f821,149.9,76.81,23.19,VIP Customer,VIP Loyalty Benefits,38.96,54.1,23.19,Loyal Stage
f09251dec40df7c4d1a57b73e8b35f74,99.0,76.63,23.37,Regular Customer,Regular Marketing,38.68,53.86,23.37,Loyal Stage
f09464621ec4ce80c0803dba2ea779a8,170.0,75.9,24.1,VIP Customer,VIP Loyalty Benefits,38.58,53.51,24.1,Loyal Stage
f0ac405c280fab1d087b8982e7801b54,268.0,76.67,23.33,VIP Customer,VIP Loyalty Benefits,39.33,54.27,23.33,Loyal Stage
f0bc93e644b830e9d4483a9ebccec525,49.7,76.25,23.75,Regular Customer,Regular Marketing,38.31,53.49,23.75,Loyal Stage
f0bca8c4eac3e23397b131fcf6c70f0b,38.95,76.8,23.2,Regular Customer,Regular Marketing,38.54,53.84,23.2,Loyal Stage
f0c02e3b6b17ca31e371e1f440e0198e,26.4,76.62,23.38,Regular Customer,Regular Marketing,38.41,53.69,23.38,Loyal Stage
f0cf6e4ed0e235e8fed8a6e2d209711b,178.9,76.8,23.2,VIP Customer,VIP Loyalty Benefits,39.07,54.16,23.2,Loyal Stage
f0d2314bb4bc2d97e0b3cec0444065b0,148.0,76.03,23.97,VIP Customer,VIP Loyalty Benefits,38.57,53.55,23.97,Loyal Stage
f0d52b021dbfdb9814121fe4b10e4533,0.0,76.58,23.42,Regular Customer,Regular Marketing,38.29,53.61,23.42,Loyal Stage
f0d9cbf6fdb3f38f2aaae1ee44e66e19,125.9,75.79,24.21,Regular Customer,Regular Marketing,38.36,53.33,24.21,Loyal Stage
f0daa3250956b58742e72b3aa7003d33,155.0,76.35,23.65,VIP Customer,VIP Loyalty Benefits,38.75,53.79,23.65,Loyal Stage
f0ec6a441b2ad8daa1bb65b446bdb759,55.65,75.43,24.57,Regular Customer,Regular Marketing,37.92,52.92,24.57,Loyal Stage
f0fe4ee68e4a03068e981e6481bb9e1e,59.85,75.49,24.51,Regular Customer,Regular Marketing,37.97,52.98,24.51,Loyal Stage
f11173fedbf10c2913afef5844d86c9f,109.9,76.7,23.3,Regular Customer,Regular Marketing,38.76,53.94,23.3,Loyal Stage
f11195d33c7c362f912c95d500a7012e,95.2,77.09,22.91,Regular Customer,Regular Marketing,38.9,54.18,22.91,Loyal Stage
f111bf90c03ac2e53934d02b1eb7b3fe,29.49,75.96,24.04,Regular Customer,Regular Marketing,38.09,53.24,24.04,Loyal Stage
f11555b4396eaa69a4c0980aa3522648,23.0,76.77,23.23,Regular Customer,Regular Marketing,38.47,53.79,23.23,Loyal Stage
f145d50379275ab9931636f83b0102eb,360.0,75.99,24.01,VIP Customer,VIP Loyalty Benefits,39.33,53.99,24.01,Loyal Stage
f161fdaf3d079866c6d164b3da2beed0,106.0,75.76,24.24,Regular Customer,Regular Marketing,38.27,53.27,24.24,Loyal Stage
f165288d1ef49c2ef3d371f7ec7a88d5,199.6,76.57,23.43,VIP Customer,VIP Loyalty Benefits,39.03,54.05,23.43,Loyal Stage
f1693bd94b1259ae43d065bfbe796ba9,29.99,76.63,23.37,Regular Customer,Regular Marketing,38.43,53.71,23.37,Loyal Stage
f16b2f47454dd5dd97852868119e465c,70.0,75.65,24.35,Regular Customer,Regular Marketing,38.09,53.11,24.35,Loyal Stage
f16c510985f4230d5c7c62dadc937411,51.8,76.09,23.91,Regular Customer,Regular Marketing,38.24,53.38,23.91,Loyal Stage
f17282fcc276ccc743717c0c08c7670f,39.9,76.85,23.15,Regular Customer,Regular Marketing,38.57,53.88,23.15,Loyal Stage
f172f0f813d2348f1d2551244938298b,0.0,76.58,23.42,Regular Customer,Regular Marketing,38.29,53.61,23.42,Loyal Stage
f1774eda1fa1bf4bb45e4d4860cce40f,0.0,76.02,23.98,Regular Customer,Regular Marketing,38.01,53.21,23.98,Loyal Stage
f1a3e8c7bedc8645ca909ae74d45c455,135.9,76.84,23.16,Regular Customer,Regular Marketing,38.93,54.09,23.16,Loyal Stage
f1acddb13b0339763b3af4497f769ac4,49.0,76.14,23.86,Regular Customer,Regular Marketing,38.25,53.41,23.86,Loyal Stage
f1c08d13b8520a6efa197627fada3a56,62.7,76.37,23.63,Regular Customer,Regular Marketing,38.42,53.6,23.63,Loyal Stage
f1c6f6ac60dd561a7bd13002eb40d2f1,89.0,76.72,23.28,Regular Customer,Regular Marketing,38.69,53.9,23.28,Loyal Stage
f1cf81d975c10d1c5a75b155b066567b,179.9,77.01,22.99,VIP Customer,VIP Loyalty Benefits,39.17,54.31,22.99,Loyal Stage
f1d048bdf1ab1d4ce450b4237ffcec41,49.99,75.42,24.58,Regular Customer,Regular Marketing,37.9,52.91,24.58,Loyal Stage
f1e656bf22735f8b1ba541d4890e1763,55.0,76.56,23.44,Regular Customer,Regular Marketing,38.48,53.71,23.44,Loyal Stage
f1e792f1f42a33314fbaedefe2aa7822,489.0,77.06,22.94,VIP Customer,VIP Loyalty Benefits,40.35,55.03,22.94,Loyal Stage
f1ed0298ad5795da719d3cdc8e9a3ca9,145.0,75.41,24.59,VIP Customer,VIP Loyalty Benefits,38.24,53.11,24.59,Loyal Stage
f1f0f260afc590119fac7cf5329b259c,66.99,76.48,23.52,Regular Customer,Regular Marketing,38.49,53.69,23.52,Loyal Stage
f1fe705bc4a9f9b1508be25a3e4141f0,455.88,77.42,22.58,VIP Customer,VIP Loyalty Benefits,40.41,55.21,22.58,Loyal Stage
f206f5f73426cb2dcec74ee9d59f6e97,110.32,76.7,23.3,Regular Customer,Regular Marketing,38.76,53.94,23.3,Loyal Stage
f22658cd20184d80e405606a5488c752,109.0,75.51,24.49,Regular Customer,Regular Marketing,38.16,53.1,24.49,Loyal Stage
f231138de343521ac335f9a7ad7bc9e7,55.0,76.2,23.8,Regular Customer,Regular Marketing,38.3,53.46,23.8,Loyal Stage
f235dc2756cefa86c633b30cb510ae26,84.99,77.02,22.98,Regular Customer,Regular Marketing,38.83,54.11,22.98,Loyal Stage
f255de940ce3575ac7cecbf1eedec2ad,79.9,76.7,23.3,Regular Customer,Regular Marketing,38.65,53.87,23.3,Loyal Stage
f257deaa49d5e0a8c5fde46dfc350e52,594.54,76.5,23.5,VIP Customer,VIP Loyalty Benefits,40.46,54.88,23.5,Loyal Stage
f25c82f041560f45f4a408157ff3a5de,235.9,75.95,24.05,VIP Customer,VIP Loyalty Benefits,38.85,53.69,24.05,Loyal Stage
f25c87f2bde09ab1397ad8d35b6d99c8,0.0,77.2,22.8,Regular Customer,Regular Marketing,38.6,54.04,22.8,Loyal Stage
f25de78f3e892791c54a052afef0675a,0.0,77.0,23.0,Regular Customer,Regular Marketing,38.5,53.9,23.0,Loyal Stage
f268dc7d08e23c76a6cb9ae4a100ba33,0.0,76.64,23.36,Regular Customer,Regular Marketing,38.32,53.65,23.36,Loyal Stage
f2700f476268e49c5b492e158081217d,0.0,75.45,24.55,Regular Customer,Regular Marketing,37.72,52.81,24.55,Loyal Stage
f2721c929f255f63e9efb3ca7beab670,93.0,77.14,22.86,Regular Customer,Regular Marketing,38.92,54.21,22.86,Loyal Stage
f273a84cae4a2471cd80beb382d673bc,0.0,76.69,23.31,Regular Customer,Regular Marketing,38.34,53.68,23.31,Loyal Stage
f28907f619f7d3457c109d49907d3deb,209.99,75.86,24.14,VIP Customer,VIP Loyalty Benefits,38.71,53.57,24.14,Loyal Stage
f28e6e9c16aca6ed78cdaaa4f46a7cc8,0.0,76.84,23.16,Regular Customer,Regular Marketing,38.42,53.79,23.16,Loyal Stage
f291e50a966ded2e22cd601a9011cbbb,319.8,76.13,23.87,VIP Customer,VIP Loyalty Benefits,39.25,54.0,23.87,Loyal Stage
f295f86eb859ff5fc5d010409a8ffeeb,0.0,77.0,23.0,Regular Customer,Regular Marketing,38.5,53.9,23.0,Loyal Stage
f29cbfd17d3e53191eedbd919a793435,320.45,76.8,23.2,VIP Customer,VIP Loyalty Benefits,39.59,54.47,23.2,Loyal Stage
f2a9bc9a1db05c873e1419654f747f9e,109.0,76.13,23.87,Regular Customer,Regular Marketing,38.47,53.53,23.87,Loyal Stage
f2aa8ff9b2dca8ccfc255b8bceda4e0c,48.9,75.57,24.43,Regular Customer,Regular Marketing,37.97,53.01,24.43,Loyal Stage
f2ae5ee1810b82643a887ea777b71667,159.0,76.41,23.59,VIP Customer,VIP Loyalty Benefits,38.8,53.84,23.59,Loyal Stage
f2b6cdde92a3fdbc99ba551a7b60ceaa,29.99,76.99,23.01,Regular Customer,Regular Marketing,38.61,53.96,23.01,Loyal Stage
f2b9c7bc1551f6b12ae7581d792da02e,0.0,76.9,23.1,Regular Customer,Regular Marketing,38.45,53.83,23.1,Loyal Stage
f2bdab365ae574d86fdd9d90c8f5be66,49.24,76.97,23.03,Regular Customer,Regular Marketing,38.67,53.99,23.03,Loyal Stage
f2c2365cab7dc57ab8c90f9c3bee015a,170.0,76.53,23.47,VIP Customer,VIP Loyalty Benefits,38.9,53.95,23.47,Loyal Stage
f2cdfb7646bb6ac5d5ac8021c52dd8b6,139.98,76.22,23.78,VIP Customer,VIP Loyalty Benefits,38.63,53.67,23.78,Loyal Stage
f2d12fb9cdae4493f4349e9d65a66bba,380.0,76.43,23.57,VIP Customer,VIP Loyalty Benefits,39.63,54.35,23.57,Loyal Stage
f2e8acb0a6364c06239b993fe1b21fd4,59.45,75.64,24.36,Regular Customer,Regular Marketing,38.04,53.08,24.36,Loyal Stage
f2f7fbbc31b54f4685e9499691bd36f2,180.0,76.23,23.77,VIP Customer,VIP Loyalty Benefits,38.78,53.76,23.77,Loyal Stage
f2f82dd102c0fa36ff499e336f26ab38,179.99,75.66,24.34,VIP Customer,VIP Loyalty Benefits,38.5,53.36,24.34,Loyal Stage
f301770fef415a61a88855ab733174e5,79.9,76.24,23.76,Regular Customer,Regular Marketing,38.42,53.55,23.76,Loyal Stage
f3060c7259817aab5d178974e6f1fbeb,69.9,75.55,24.45,Regular Customer,Regular Marketing,38.04,53.04,24.45,Loyal Stage
f309ce8ec5099fbffad31a343a143e28,118.0,76.97,23.03,Regular Customer,Regular Marketing,38.92,54.14,23.03,Loyal Stage
f310870c0f40daadb81e3a81ea65ee2a,255.27,76.15,23.85,VIP Customer,VIP Loyalty Benefits,39.02,53.87,23.85,Loyal Stage
f324fb2ff71d3fe466169a995de25315,159.8,75.38,24.62,VIP Customer,VIP Loyalty Benefits,38.28,53.12,24.62,Loyal Stage
f325d2534409b7d6db4fcc83fa4c05aa,68.8,76.53,23.47,Regular Customer,Regular Marketing,38.52,53.72,23.47,Loyal Stage
f34b22f6c901c80bdaa7c85caa540ae4,0.0,75.86,24.14,Regular Customer,Regular Marketing,37.93,53.1,24.14,Loyal Stage
f34dba306b9b0952ae463d995f11d785,159.8,75.74,24.26,VIP Customer,VIP Loyalty Benefits,38.46,53.37,24.26,Loyal Stage
f34f3c6c4bfe650689b22e5ba7a92888,149.0,76.81,23.19,VIP Customer,VIP Loyalty Benefits,38.96,54.1,23.19,Loyal Stage
f34fd449c1a6da5fbf276eada6a5fba2,56.9,76.31,23.69,Regular Customer,Regular Marketing,38.37,53.55,23.69,Loyal Stage
f3591ae7686317e84ebbf646bedf3e24,55.0,76.25,23.75,Regular Customer,Regular Marketing,38.33,53.5,23.75,Loyal Stage
f36d0ad15d6235323c6542e5bd59d4a9,98.9,75.49,24.51,Regular Customer,Regular Marketing,38.11,53.06,24.51,Loyal Stage
f377461b37160ea383bbb3535714ba31,0.0,75.7,24.3,Regular Customer,Regular Marketing,37.85,52.99,24.3,Loyal Stage
f37d14ccb1a8fe332c9430d3eedf468d,79.9,76.24,23.76,Regular Customer,Regular Marketing,38.42,53.55,23.76,Loyal Stage
f382d408a9efc042948ecb54576ba438,45.97,76.03,23.97,Regular Customer,Regular Marketing,38.19,53.33,23.97,Loyal Stage
f3832392e675c6ffa590ac21b517b47d,369.0,76.15,23.85,VIP Customer,VIP Loyalty Benefits,39.45,54.13,23.85,Loyal Stage
f38b869e299ead370a8f9a0c61ccce96,78.0,75.66,24.34,Regular Customer,Regular Marketing,38.12,53.14,24.34,Loyal Stage
f3943e27b0466ca8e247b742ff643d5d,795.0,77.56,22.44,VIP Customer,VIP Loyalty Benefits,41.74,56.07,22.44,Loyal Stage
f3acfe83e456086fc091edac000d94c3,170.0,76.37,23.63,VIP Customer,VIP Loyalty Benefits,38.82,53.84,23.63,Loyal Stage
f3b9cd7ebcd910bb1183d98ba10713ab,175.0,75.81,24.19,VIP Customer,VIP Loyalty Benefits,38.56,53.46,24.19,Loyal Stage
f3baec24346002a0541a444213dcaa5a,259.0,76.76,23.24,VIP Customer,VIP Loyalty Benefits,39.34,54.31,23.24,Loyal Stage
f3c07da3cdd95c337eed52c783c2c736,229.99,77.34,22.66,VIP Customer,VIP Loyalty Benefits,39.53,54.65,22.66,Loyal Stage
f3c66d5bafea434a46cc6006b62569cf,179.89,76.08,23.92,VIP Customer,VIP Loyalty Benefits,38.71,53.66,23.92,Loyal Stage
f3e71989aaa365356d121d87129aa2ce,0.0,77.36,22.64,Regular Customer,Regular Marketing,38.68,54.15,22.64,Loyal Stage
f406dbec9982332267dc8fad5dd93fb5,29.99,75.7,24.3,Regular Customer,Regular Marketing,37.96,53.06,24.3,Loyal Stage
f4105a42924606c6d29227127364472d,0.0,77.0,23.0,Regular Customer,Regular Marketing,38.5,53.9,23.0,Loyal Stage
f410e6ebfc47e16373907ddb53acbca5,44.99,75.98,24.02,Regular Customer,Regular Marketing,38.16,53.29,24.02,Loyal Stage
f41211bb7afc0625f4a81ef5adfbf092,0.0,77.0,23.0,Regular Customer,Regular Marketing,38.5,53.9,23.0,Loyal Stage
f4179cc1cdfb0f99ff8c51e829deccdb,134.99,76.53,23.47,Regular Customer,Regular Marketing,38.77,53.87,23.47,Loyal Stage
f424125c4996d72b3c0c1258e2b1f8fc,69.97,76.02,23.98,Regular Customer,Regular Marketing,38.27,53.37,23.98,Loyal Stage
f425cc47151eed2532879b2861b9b7c2,116.9,77.23,22.77,Regular Customer,Regular Marketing,39.05,54.32,22.77,Loyal Stage
f428c74a6f1afbfda7a2ecc187a85e82,52.9,76.09,23.91,Regular Customer,Regular Marketing,38.24,53.38,23.91,Loyal Stage
f429f18c8b5e0c030b65f23eab1726a9,139.0,76.95,23.05,VIP Customer,VIP Loyalty Benefits,38.99,54.17,23.05,Loyal Stage
f448091e9f88e875eedd3f5542f0524b,99.0,75.7,24.3,Regular Customer,Regular Marketing,38.22,53.21,24.3,Loyal Stage
f45063b55c91096639481d35c820646b,0.0,76.07,23.93,Regular Customer,Regular Marketing,38.03,53.25,23.93,Loyal Stage
f4535f35e83a2a2459dd49397f55ecc7,54.0,76.41,23.59,Regular Customer,Regular Marketing,38.41,53.61,23.59,Loyal Stage
f462519ec279167796705b908d4b5efc,105.0,75.86,24.14,Regular Customer,Regular Marketing,38.32,53.34,24.14,Loyal Stage
f463b2fd96abeb9e915427450a802f8d,172.0,75.76,24.24,VIP Customer,VIP Loyalty Benefits,38.52,53.42,24.24,Loyal Stage
f466065918d73e3fd6c117f675131d8f,49.9,77.02,22.98,Regular Customer,Regular Marketing,38.7,54.03,22.98,Loyal Stage
f4675c844b105eb17c3dfa1d50ed0c52,149.0,76.13,23.87,VIP Customer,VIP Loyalty Benefits,38.62,53.62,23.87,Loyal Stage
f46fa87874cd9c25d88cf856015ab25e,69.0,75.91,24.09,Regular Customer,Regular Marketing,38.21,53.29,24.09,Loyal Stage
f47665989ba7311aa9c98a201d4c29ed,0.0,75.81,24.19,Regular Customer,Regular Marketing,37.9,53.06,24.19,Loyal Stage
