customer_unique_id,CLTV,Customer_Health_Index,Dynamic_Risk_Score,Customer_Persona,Next_Best_Action,Customer_Influence_Score,Strategic_Value_Score,Retention_Priority_Score,Lifecycle_Stage,Churn_Probability,Customer_Rank,Customer_Tier
b61dcc55bd5f765b63ec4258be908497,98.4,15.88,84.12,At Risk Customer,Urgent Retention Campaign,8.31,11.34,84.12,Churn Risk Stage,1.0,58492.0,Bronze
b61dd513f7cca03e7c2c55fb80fa1772,0.0,76.74,23.26,Regular Customer,Regular Marketing,38.37,53.72,23.26,Loyal Stage,0.0,3184.0,Silver
b61e4d5dfd9632fb86a0302ac0818c28,0.0,10.71,89.29,At Risk Customer,Urgent Retention Campaign,5.36,7.5,89.29,Churn Risk Stage,1.0,65908.5,Bronze
b61faf9cedb463281c3bbaf109b84235,75.99,26.45,73.55,Inactive Customer,Win-Back Campaign,13.51,18.69,73.55,Churn Risk Stage,1.0,34071.5,Bronze
b6204a299292b0a711c745e9fe47ba5e,19.89,26.94,73.06,Inactive Customer,Win-Back Campaign,13.54,18.9,73.06,Churn Risk Stage,1.0,33150.5,Bronze
b621ac736971663d7aede4222074d3fe,49.9,12.34,87.66,At Risk Customer,Urgent Retention Campaign,6.36,8.75,87.66,Churn Risk Stage,1.0,64003.5,Bronze
b621cb89890e2b002aada225e7c5eaf5,51.8,35.37,64.63,Inactive Customer,Win-Back Campaign,17.88,24.88,64.63,Declining Stage,1.0,7937.5,Bronze
b62349d6c5fc07cbf15b79c514549122,0.0,27.37,72.63,Inactive Customer,Win-Back Campaign,13.68,19.16,72.63,Churn Risk Stage,1.0,32020.0,Bronze
b623f986adb376aa2770d126c1b598c8,59.0,10.96,89.04,At Risk Customer,Urgent Retention Campaign,5.7,7.8,89.04,Churn Risk Stage,1.0,65460.5,Bronze
b62557940c1bc843ea8f72ec492e31e6,29.9,16.6,83.4,At Risk Customer,Urgent Retention Campaign,8.41,11.69,83.4,Churn Risk Stage,1.0,57665.5,Bronze
b6264382015251f0779ccb486bd9cc8e,0.0,77.0,23.0,Regular Customer,Regular Marketing,38.5,53.9,23.0,Loyal Stage,0.0,2257.5,Silver
b626a79abc5f77723f7434fcfd515b91,71.0,19.61,80.39,At Risk Customer,Urgent Retention Campaign,10.07,13.89,80.39,Churn Risk Stage,1.0,52008.0,Bronze
b62777d3969196b3329205b4d8e1ba0a,54.98,17.63,82.37,At Risk Customer,Urgent Retention Campaign,9.02,12.46,82.37,Churn Risk Stage,1.0,55755.5,Bronze
b628a5624473f220735f504870eaf6c5,45.0,28.58,71.42,Inactive Customer,Win-Back Campaign,14.46,20.11,71.42,Churn Risk Stage,1.0,27616.5,Bronze
b62c3cdf86ff4fe2c9ae47efa875f838,0.0,9.57,90.43,At Risk Customer,Urgent Retention Campaign,4.78,6.7,90.43,Churn Risk Stage,1.0,67125.0,Bronze
b62ddf52465e9bc08be61a3120dfbd4b,0.0,29.55,70.45,Inactive Customer,Win-Back Campaign,14.78,20.69,70.45,Churn Risk Stage,1.0,24989.5,Bronze
b62ee3acbf56921a216065b4ba6172b4,238.0,30.94,69.06,VIP Customer,VIP Loyalty Benefits,16.36,22.19,69.06,Declining Stage,1.0,18411.5,Bronze
b62f89621c53271b37571d7f0aaf380e,0.0,7.76,92.24,At Risk Customer,Urgent Retention Campaign,3.88,5.43,92.24,Churn Risk Stage,1.0,68587.0,Bronze
b62fa3390a459fc79af8ca9ee88110fe,120.0,75.73,24.27,Regular Customer,Regular Marketing,38.31,53.28,24.27,Loyal Stage,0.0,5320.0,Silver
b63033d18261a6c1cb8ea51b7657dcb0,30.0,77.2,22.8,Regular Customer,Regular Marketing,38.71,54.11,22.8,Loyal Stage,0.0,1334.0,Silver
b6304959c9eea86ecf3711029bb11dff,82.0,76.4,23.6,Regular Customer,Regular Marketing,38.51,53.67,23.6,Loyal Stage,0.0,3456.5,Silver
b63089a22fe2c9192fc9189a13ebdb51,129.78,21.2,78.8,Inactive Customer,Win-Back Campaign,11.08,15.13,78.8,Churn Risk Stage,1.0,48591.0,Bronze
b63103e7e7a35aba509576b116bad9c3,0.0,22.15,77.85,Inactive Customer,Win-Back Campaign,11.08,15.51,77.85,Churn Risk Stage,1.0,47566.5,Bronze
b631651479e5f22e0ed0939080872f53,129.99,76.11,23.89,Regular Customer,Regular Marketing,38.54,53.57,23.89,Loyal Stage,0.0,3936.0,Silver
b6318d1c456eb83aac281649628c6bb2,107.1,27.53,72.47,Inactive Customer,Win-Back Campaign,14.16,19.51,72.47,Churn Risk Stage,1.0,30448.0,Bronze
b631a2a0c903d65b9e3832210ff8c2f3,63.8,26.95,73.05,Inactive Customer,Win-Back Campaign,13.71,19.01,73.05,Churn Risk Stage,1.0,32714.0,Bronze
b632522ffdc2b9df6e718ed1f9193949,117.7,30.4,69.6,Inactive Customer,Win-Back Campaign,15.64,21.54,69.6,Declining Stage,1.0,21364.0,Bronze
b6325ab81feee411933577fdc43f0276,32.99,23.08,76.92,Inactive Customer,Win-Back Campaign,11.66,16.23,76.92,Churn Risk Stage,1.0,44933.5,Bronze
b6328f8eafa0d7808a7d9c99fc4055da,122.0,20.99,79.01,Inactive Customer,Win-Back Campaign,10.95,14.97,79.01,Churn Risk Stage,1.0,49045.5,Bronze
b632c70b9c2c062dfacbad69e08f6563,1050.0,18.43,81.57,VIP Customer,VIP Loyalty Benefits,13.12,15.24,81.57,Churn Risk Stage,1.0,48284.0,Bronze
b633cf6b3cfe58444c7b3f579456964c,95.03,16.6,83.4,At Risk Customer,Urgent Retention Campaign,8.65,11.83,83.4,Churn Risk Stage,1.0,57321.5,Bronze
b633def81870b841c12f96545110cbbb,259.9,12.75,87.25,VIP Customer,VIP Loyalty Benefits,7.34,9.5,87.25,Churn Risk Stage,1.0,62463.5,Bronze
b6355d59bb57a76bd02e96578c5bd407,24.9,26.17,73.83,Inactive Customer,Win-Back Campaign,13.18,18.38,73.83,Churn Risk Stage,1.0,35446.5,Bronze
b6357731006bb3d101121df510e50d30,119.99,8.15,91.85,At Risk Customer,Urgent Retention Campaign,4.52,5.97,91.85,Churn Risk Stage,1.0,67978.0,Bronze
b635e30911107a6bc3942c2b53c56449,169.0,28.76,71.24,VIP Customer,VIP Loyalty Benefits,15.01,20.51,71.24,Churn Risk Stage,1.0,25808.5,Bronze
b6366255952801c1cf60cde2c6b4070e,124.9,28.08,71.92,Inactive Customer,Win-Back Campaign,14.5,19.93,71.92,Churn Risk Stage,1.0,28418.5,Bronze
b63a09b69bafe4a625167b72be24d08c,240.0,13.5,86.5,VIP Customer,VIP Loyalty Benefits,7.64,9.98,86.5,Churn Risk Stage,1.0,61425.5,Bronze
b63b443f887f8fa3d80fb2e245f8e553,161.9,34.55,65.45,VIP Customer,VIP Loyalty Benefits,17.88,24.55,65.45,Declining Stage,1.0,8928.5,Bronze
b63b79c857133fd728199de0ef703cee,40.8,25.05,74.95,Inactive Customer,Win-Back Campaign,12.68,17.63,74.95,Churn Risk Stage,1.0,38635.5,Bronze
b63bdd1a9a9ec696908f509fd2d49d3c,229.04,27.35,72.65,VIP Customer,VIP Loyalty Benefits,14.53,19.66,72.65,Churn Risk Stage,1.0,29735.5,Bronze
b63c17b7096cdbd2b1a896ce31385753,0.0,25.04,74.96,Inactive Customer,Win-Back Campaign,12.52,17.53,74.96,Churn Risk Stage,1.0,38946.5,Bronze
b63d9860c48fa7b3688fad6d5ffcd6a4,369.9,12.87,87.13,VIP Customer,VIP Loyalty Benefits,7.81,9.83,87.13,Churn Risk Stage,1.0,61771.0,Bronze
b63e1cc25974435b1cbd3ef0c38fe288,27.9,27.0,73.0,Inactive Customer,Win-Back Campaign,13.6,18.96,73.0,Churn Risk Stage,1.0,32893.0,Bronze
b63eaeb5bacf8071dcf6b393e475bdcb,109.9,12.01,87.99,At Risk Customer,Urgent Retention Campaign,6.41,8.65,87.99,Churn Risk Stage,1.0,64197.5,Bronze
b63efef43750080cac3e023e0b57cd72,21.49,26.16,73.84,Inactive Customer,Win-Back Campaign,13.16,18.36,73.84,Churn Risk Stage,1.0,35542.5,Bronze
b63f707b59f7668fd216594457b91a10,89.9,33.93,66.07,Inactive Customer,Win-Back Campaign,17.3,23.95,66.07,Declining Stage,1.0,11118.5,Bronze
b64000eecc614f6f937967175d083228,34.9,9.21,90.79,At Risk Customer,Urgent Retention Campaign,4.73,6.52,90.79,Churn Risk Stage,1.0,67364.5,Bronze
b64064e3ae051f50b6f1eb12552d30e4,52.5,12.24,87.76,At Risk Customer,Urgent Retention Campaign,6.32,8.69,87.76,Churn Risk Stage,1.0,64123.0,Bronze
b6409a3e4fb1319aa55da4b75155eec0,89.9,76.51,23.49,Regular Customer,Regular Marketing,38.59,53.76,23.49,Loyal Stage,0.0,3006.0,Silver
b640ce9e719a58e56efeb4ac754cc11d,340.0,76.52,23.48,VIP Customer,VIP Loyalty Benefits,39.52,54.32,23.48,Loyal Stage,0.0,719.5,Silver
b6419866d526c1e55c3228280b50d6f0,238.9,25.04,74.96,VIP Customer,VIP Loyalty Benefits,13.41,18.06,74.96,Churn Risk Stage,1.0,36925.5,Bronze
b6421f3212444b8943b75ed2686928dd,119.59,21.03,78.97,Inactive Customer,Win-Back Campaign,10.96,14.99,78.97,Churn Risk Stage,1.0,48984.5,Bronze
b642cb0ef1ddecffd8d89fbd90300c84,99.9,13.96,86.04,At Risk Customer,Urgent Retention Campaign,7.35,9.99,86.04,Churn Risk Stage,1.0,61409.0,Bronze
b643c19d91a65d73f94ba8e037668986,169.0,25.82,74.18,VIP Customer,VIP Loyalty Benefits,13.54,18.45,74.18,Churn Risk Stage,1.0,35123.5,Bronze
b6460f65a0de186658464f8da4511e32,66.0,28.35,71.65,Inactive Customer,Win-Back Campaign,14.42,19.99,71.65,Churn Risk Stage,1.0,28154.0,Bronze
b6466605bdc9a94297b12987938db24a,71.0,76.12,23.88,Regular Customer,Regular Marketing,38.32,53.44,23.88,Loyal Stage,0.0,4550.0,Silver
b646eef30a884044c22e9337e16298d7,120.0,13.53,86.47,At Risk Customer,Urgent Retention Campaign,7.21,9.74,86.47,Churn Risk Stage,1.0,61973.0,Bronze
b647de9a726557749e15366078e10172,39.9,22.21,77.79,Inactive Customer,Win-Back Campaign,11.25,15.63,77.79,Churn Risk Stage,1.0,47202.0,Bronze
b64874aaa6ab96b94ce5b333f33c471b,0.0,76.95,23.05,Regular Customer,Regular Marketing,38.48,53.87,23.05,Loyal Stage,0.0,2429.0,Silver
b6488c3c9ac8506f2bfcd968e5622891,0.0,31.82,68.18,Inactive Customer,Win-Back Campaign,15.91,22.27,68.18,Declining Stage,1.0,18008.5,Bronze
b6497ecc6318ebd0d5c22091f702fcc8,33.9,10.29,89.71,At Risk Customer,Urgent Retention Campaign,5.27,7.28,89.71,Churn Risk Stage,1.0,66277.0,Bronze
b64b51617120648f889d1112f3a71e6f,55.0,76.82,23.18,Regular Customer,Regular Marketing,38.61,53.89,23.18,Loyal Stage,0.0,2314.5,Silver
b64c1738ccd9af56fafe8dc5f0d398a7,65.0,12.0,88.0,At Risk Customer,Urgent Retention Campaign,6.24,8.54,88.0,Churn Risk Stage,1.0,64359.0,Bronze
b64c1d07d599e6de52e4c088428f46aa,279.0,31.72,68.28,VIP Customer,VIP Loyalty Benefits,16.9,22.83,68.28,Declining Stage,1.0,15257.0,Bronze
b64d39d1e77c4d9a7e7d002ad7552178,154.91,35.21,64.79,VIP Customer,VIP Loyalty Benefits,18.18,24.99,64.79,Declining Stage,1.0,7713.5,Bronze
b64d7d3d6c9cad23a169c178b6e170ea,0.0,30.58,69.42,Inactive Customer,Win-Back Campaign,15.29,21.41,69.42,Declining Stage,1.0,21916.0,Bronze
b64e1a36a37264c960ae438f2bbb8ef8,14.6,29.1,70.9,Inactive Customer,Win-Back Campaign,14.6,20.4,70.9,Churn Risk Stage,1.0,26320.5,Bronze
b64ebaf3d11b7209fe566364cc359a51,169.88000000000002,17.0,83.0,VIP Customer,VIP Loyalty Benefits,9.13,12.28,83.0,Churn Risk Stage,0.99,56181.5,Bronze
b64f854cceeadc9032173e4d5777eca2,0.0,31.77,68.23,Inactive Customer,Win-Back Campaign,15.88,22.24,68.23,Declining Stage,1.0,18154.5,Bronze
b64fccde06958d9759d6a6861e9ab23c,0.0,23.03,76.97,Inactive Customer,Win-Back Campaign,11.52,16.12,76.97,Churn Risk Stage,1.0,45544.5,Bronze
b6505459b444282c05faae099f7a8ccd,139.8,30.69,69.31,VIP Customer,VIP Loyalty Benefits,15.87,21.8,69.31,Declining Stage,1.0,20193.0,Bronze
b651ab27596778b670b66e53ff4edb38,229.98,33.67,66.33,VIP Customer,VIP Loyalty Benefits,17.69,24.08,66.33,Declining Stage,1.0,10629.5,Bronze
b651ac344021309e2dcefe45af53da81,143.36,30.69,69.31,VIP Customer,VIP Loyalty Benefits,15.88,21.8,69.31,Declining Stage,1.0,20193.0,Bronze
b65363c9ba68dfa650c0a5816e155715,13.9,9.75,90.25,At Risk Customer,Urgent Retention Campaign,4.93,6.86,90.25,Churn Risk Stage,1.0,66908.5,Bronze
b653779285ec3a8bddff84770b1d896d,180.0,25.83,74.17,VIP Customer,VIP Loyalty Benefits,13.58,18.48,74.17,Churn Risk Stage,1.0,34991.0,Bronze
b65381b27858a3c87f83c3f987d5ea52,0.0,25.56,74.44,Inactive Customer,Win-Back Campaign,12.78,17.89,74.44,Churn Risk Stage,1.0,37665.0,Bronze
b653c6086aff5985336c96a5bfc9c856,0.0,25.15,74.85,Inactive Customer,Win-Back Campaign,12.58,17.61,74.85,Churn Risk Stage,1.0,38706.0,Bronze
b654229232cf4789298c42a4cdd29a23,59.9,26.07,73.93,Inactive Customer,Win-Back Campaign,13.26,18.38,73.93,Churn Risk Stage,1.0,35446.5,Bronze
b6543b5cb284227bd002adf42c839260,24.5,23.17,76.83,Inactive Customer,Win-Back Campaign,11.68,16.28,76.83,Churn Risk Stage,1.0,44617.0,Bronze
b654c99744f2fa112d4f7a7762ecfdfe,189.89,14.93,85.07,VIP Customer,VIP Loyalty Benefits,8.17,10.87,85.07,Churn Risk Stage,1.0,59547.0,Bronze
b65500e480c623454e37aea4617b3502,0.0,23.75,76.25,Inactive Customer,Win-Back Campaign,11.88,16.63,76.25,Churn Risk Stage,1.0,42477.0,Bronze
b6551acfa77dba27fb288e08dbe02f84,269.51,26.47,73.53,VIP Customer,VIP Loyalty Benefits,14.24,19.13,73.53,Churn Risk Stage,0.995,32159.0,Bronze
b6593548e36db69a1add169ef02e77e6,89.9,25.33,74.67,Inactive Customer,Win-Back Campaign,13.0,17.93,74.67,Churn Risk Stage,1.0,37509.0,Bronze
b65978ce502841c86bc033984d247c3f,94.9,12.72,87.28,At Risk Customer,Urgent Retention Campaign,6.71,9.11,87.28,Churn Risk Stage,1.0,63327.0,Bronze
b659acd60c6a36583dcb78c06639c324,260.9,76.4,23.6,VIP Customer,VIP Loyalty Benefits,39.17,54.06,23.6,Loyal Stage,0.0,1512.5,Silver
b659edeb7cfa20089146b486dbb66e87,24.32,32.12,67.88,Inactive Customer,Win-Back Campaign,16.15,22.54,67.88,Declining Stage,1.0,16563.5,Bronze
b65b4e0ccf23f096b3eb8bce350a400a,84.97999999999999,9.75,90.25,At Risk Customer,Urgent Retention Campaign,5.19,7.01,90.25,Churn Risk Stage,1.0,66706.5,Bronze
b65c0b9fab51aaa116ae66138edd6624,239.9,23.38,76.62,VIP Customer,VIP Loyalty Benefits,12.58,16.9,76.62,Churn Risk Stage,1.0,41220.0,Bronze
b65db3f838c1bdb9bbab3fd56b9d6977,32.0,76.42,23.58,Regular Customer,Regular Marketing,38.33,53.57,23.58,Loyal Stage,0.0,3936.0,Silver
b660717312f58ee8cb6f0bb1871209e9,129.9,13.65,86.35,At Risk Customer,Urgent Retention Campaign,7.31,9.85,86.35,Churn Risk Stage,1.0,61735.5,Bronze
b660a6a9613a3cb9acca26f5de5b720a,59.0,28.91,71.09,Inactive Customer,Win-Back Campaign,14.67,20.37,71.09,Churn Risk Stage,1.0,26492.5,Bronze
b661be1d82ad64713e21d7505f008028,18.9,31.96,68.04,Inactive Customer,Win-Back Campaign,16.05,22.41,68.04,Declining Stage,1.0,17232.0,Bronze
b662f2900642f8b9fdda817ee3684e48,189.9,25.95,74.05,VIP Customer,VIP Loyalty Benefits,13.68,18.59,74.05,Churn Risk Stage,1.0,34496.0,Bronze
b66334c4c37963ae449fb6a9c1ad0924,32.9,15.31,84.69,At Risk Customer,Urgent Retention Campaign,7.78,10.79,84.69,Churn Risk Stage,1.0,59701.5,Bronze
b6638d73e7a3e1395cd42da18fce57c6,52.64,23.26,76.74,Inactive Customer,Win-Back Campaign,11.83,16.4,76.74,Churn Risk Stage,1.0,43860.5,Bronze
b6646a7a94666845f6243ecaee1854f5,24.99,22.49,77.51,Inactive Customer,Win-Back Campaign,11.34,15.8,77.51,Churn Risk Stage,1.0,46683.5,Bronze
b66566b5b58308fb54464233bf58d1ad,177.99,17.76,82.24,VIP Customer,VIP Loyalty Benefits,9.54,12.83,82.24,Churn Risk Stage,1.0,54730.0,Bronze
b6658698e26b7eb7721441be5834e782,199.0,31.66,68.34,VIP Customer,VIP Loyalty Benefits,16.57,22.61,68.34,Declining Stage,1.0,16178.5,Bronze
b6669bf46b4633cd119e3ad6b4426c3d,269.0,34.29,65.71,VIP Customer,VIP Loyalty Benefits,18.15,24.61,65.71,Declining Stage,1.0,8716.5,Bronze
b66717ef0e955c85412073121b574836,0.0,17.13,82.87,At Risk Customer,Urgent Retention Campaign,8.56,11.99,82.87,Churn Risk Stage,1.0,56930.5,Bronze
b66b0221baecbab9ebf88bc4494cc659,91.5,25.28,74.72,Inactive Customer,Win-Back Campaign,12.98,17.9,74.72,Churn Risk Stage,1.0,37618.5,Bronze
b66b993b8c12ef14d25a717b22708dbd,85.1,20.0,80.0,Inactive Customer,Win-Back Campaign,10.32,14.19,80.0,Churn Risk Stage,1.0,51212.5,Bronze
b66d371019167bf179939648be12f2cd,258.0,31.74,68.26,VIP Customer,VIP Loyalty Benefits,16.83,22.79,68.26,Declining Stage,1.0,15392.5,Bronze
b66da64051c395958d49bcf6f98589b4,760.0,33.42,66.58,VIP Customer,VIP Loyalty Benefits,19.54,25.09,66.58,Declining Stage,1.0,7554.5,Bronze
b66ebea9fad19535d1134154668d4129,99.99,10.5,89.5,At Risk Customer,Urgent Retention Campaign,5.62,7.57,89.5,Churn Risk Stage,1.0,65804.5,Bronze
b66f4f9f89df0b0973bb1057073887a0,199.99,23.27,76.73,VIP Customer,VIP Loyalty Benefits,12.38,16.74,76.73,Churn Risk Stage,1.0,41968.5,Bronze
b66facc84d03ec2aabda4c102d9ecb53,122.99,23.47,76.53,Inactive Customer,Win-Back Campaign,12.19,16.7,76.53,Churn Risk Stage,1.0,42154.5,Bronze
b671ab29d777b926df2888d2f56bc1dd,65.0,16.08,83.92,At Risk Customer,Urgent Retention Campaign,8.28,11.4,83.92,Churn Risk Stage,1.0,58361.0,Bronze
b6727511f246e3b71c4ff444623127ab,205.0,16.55,83.45,VIP Customer,VIP Loyalty Benefits,9.04,12.04,83.45,Churn Risk Stage,1.0,56776.0,Bronze
b672b6270a0ec1cc5c33b9e2e84c785d,18.95,32.58,67.42,Inactive Customer,Win-Back Campaign,16.36,22.85,67.42,Declining Stage,1.0,15185.5,Bronze
b673435ec77f0b5f5d73d896fb992c8d,49.98,75.93,24.07,Regular Customer,Regular Marketing,38.15,53.26,24.07,Loyal Stage,0.0,5399.0,Silver
b67370f43516575b9e85588aeac8d6e9,22.0,23.06,76.94,Inactive Customer,Win-Back Campaign,11.61,16.19,76.94,Churn Risk Stage,1.0,45141.5,Bronze
b675073a8299843365081d2ba84239ae,59.9,23.74,76.26,Inactive Customer,Win-Back Campaign,12.09,16.75,76.26,Churn Risk Stage,1.0,41910.0,Bronze
b6757b3c7db8fb189624cb7f1e9f1bc8,14.99,76.66,23.34,Regular Customer,Regular Marketing,38.39,53.7,23.34,Loyal Stage,0.0,3293.5,Silver
b675d7071b55c36aa1ad1d95c547ca3d,0.0,22.61,77.39,Inactive Customer,Win-Back Campaign,11.3,15.82,77.39,Churn Risk Stage,1.0,46613.0,Bronze
b6772272aa4f122662a3d014a0bd7b4a,42.49,29.35,70.65,Inactive Customer,Win-Back Campaign,14.83,20.64,70.65,Churn Risk Stage,1.0,25184.0,Bronze
b67873b49b356ea01c7af68b6f41b088,79.49,21.85,78.15,Inactive Customer,Win-Back Campaign,11.22,15.47,78.15,Churn Risk Stage,1.0,47670.5,Bronze
b67a54be861a2153ede29725d3dbeb5f,81.49,21.03,78.97,Inactive Customer,Win-Back Campaign,10.82,14.9,78.97,Churn Risk Stage,1.0,49221.0,Bronze
b67b789e0fba679332dea99a8d881001,29.9,9.93,90.07,At Risk Customer,Urgent Retention Campaign,5.08,7.02,90.07,Churn Risk Stage,1.0,66695.5,Bronze
b67b7ef060f57409ac341acbc461049e,280.0,28.0,72.0,VIP Customer,VIP Loyalty Benefits,15.04,20.22,72.0,Churn Risk Stage,1.0,27143.5,Bronze
b67c39b6d9b247db540c6ccf6c3cf72d,59.7,14.73,85.27,At Risk Customer,Urgent Retention Campaign,7.59,10.45,85.27,Churn Risk Stage,1.0,60361.5,Bronze
b67c3d81da9b446043478d367b95634f,119.9,20.67,79.33,Inactive Customer,Win-Back Campaign,10.78,14.74,79.33,Churn Risk Stage,1.0,49687.5,Bronze
b67c986980cc181b140d2334e3ec4150,55.8,14.94,85.06,At Risk Customer,Urgent Retention Campaign,7.68,10.58,85.06,Churn Risk Stage,1.0,60116.0,Bronze
b67e845a1ee8586c4a586bd90bb457c4,0.0,29.34,70.66,Inactive Customer,Win-Back Campaign,14.67,20.54,70.66,Churn Risk Stage,1.0,25676.0,Bronze
b67f3c688800e83e5674ffe056027d1d,13.65,25.38,74.62,Inactive Customer,Win-Back Campaign,12.74,17.8,74.62,Churn Risk Stage,1.0,38048.5,Bronze
b67f9a69da4ca575ca6e9206afb797f7,0.0,28.46,71.54,Inactive Customer,Win-Back Campaign,14.23,19.92,71.54,Churn Risk Stage,1.0,28480.0,Bronze
b6801e3055dd443371c4c28c66724fa6,66.9,77.15,22.85,Regular Customer,Regular Marketing,38.82,54.15,22.85,Loyal Stage,0.0,1165.0,Silver
b680711d9a869502a6966a7892ab97cc,49.0,76.14,23.86,Regular Customer,Regular Marketing,38.25,53.41,23.86,Loyal Stage,0.0,4714.0,Silver
b681d8fda31a5549084feae773413bcf,634.4,27.28,72.72,VIP Customer,VIP Loyalty Benefits,16.0,20.51,72.72,Churn Risk Stage,1.0,25808.5,Bronze
b682ae31a202cefc4c0e879d26826b97,85.71,27.3,72.7,Inactive Customer,Win-Back Campaign,13.97,19.3,72.7,Churn Risk Stage,1.0,31423.0,Bronze
b684b60ef68efe5ed11b5f3306234da3,188.0,27.6,72.4,VIP Customer,VIP Loyalty Benefits,14.5,19.74,72.4,Churn Risk Stage,1.0,29338.0,Bronze
b684d9c419a4db568d2ef8afd7b79c71,39.9,19.21,80.79,At Risk Customer,Urgent Retention Campaign,9.75,13.53,80.79,Churn Risk Stage,1.0,52959.5,Bronze
b685f571858e1a165334b397342c01cd,298.0,28.44,71.56,VIP Customer,VIP Loyalty Benefits,15.33,20.57,71.56,Churn Risk Stage,1.0,25557.0,Bronze
b6862b461ae74dffcaa67eae0a5360f7,249.0,76.8,23.2,VIP Customer,VIP Loyalty Benefits,39.33,54.32,23.2,Loyal Stage,0.0,719.5,Silver
b68693bf3295ad9e895d2adce45deb7c,34.99,9.21,90.79,At Risk Customer,Urgent Retention Campaign,4.74,6.53,90.79,Churn Risk Stage,1.0,67349.0,Bronze
b686ef62c3703947c5746ed7a271b865,99.9,29.49,70.51,Inactive Customer,Win-Back Campaign,15.12,20.87,70.51,Churn Risk Stage,1.0,24246.5,Bronze
b687d81839105552ea710f08e0c5db8e,95.0,77.19,22.81,Regular Customer,Regular Marketing,38.95,54.25,22.81,Loyal Stage,0.0,879.5,Silver
b68973d2f28dac42cff128bea2e56564,89.0,25.64,74.36,Inactive Customer,Win-Back Campaign,13.15,18.15,74.36,Churn Risk Stage,1.0,36474.5,Bronze
b68994d00dd7bdcbb044c8a7f05110ce,58.99,77.09,22.91,Regular Customer,Regular Marketing,38.76,54.09,22.91,Loyal Stage,0.0,1409.5,Silver
b68a98377d20140feaa17eeb61687459,13.99,15.44,84.56,At Risk Customer,Urgent Retention Campaign,7.77,10.84,84.56,Churn Risk Stage,1.0,59607.5,Bronze
b68acf578f10bd6ecb2a174531cacb89,129.9,23.63,76.37,Inactive Customer,Win-Back Campaign,12.3,16.83,76.37,Churn Risk Stage,1.0,41551.0,Bronze
b68c657326beba0209d4e4e72f17694d,138.0,76.89,23.11,Regular Customer,Regular Marketing,38.96,54.13,23.11,Loyal Stage,0.0,1250.5,Silver
b68cae0c0000896cd8aa71e534d377a8,89.9,28.8,71.2,Inactive Customer,Win-Back Campaign,14.73,20.36,71.2,Churn Risk Stage,1.0,26553.5,Bronze
b68d2dfcec27e20bccf924407c5808da,13.65,23.26,76.74,Inactive Customer,Win-Back Campaign,11.68,16.31,76.74,Churn Risk Stage,1.0,44422.0,Bronze
b68e32a05cf2dc9c60449e6cd1f98de8,99.0,23.48,76.52,Inactive Customer,Win-Back Campaign,12.11,16.66,76.52,Churn Risk Stage,1.0,42330.5,Bronze
b690d1aa7b6574d7eb2573dbf9b0049d,0.0,30.17,69.83,Inactive Customer,Win-Back Campaign,15.08,21.12,69.83,Declining Stage,1.0,23191.5,Bronze
b690f5a1ad0e3276e0909094a2edc2c1,98.99,23.9,76.1,Inactive Customer,Win-Back Campaign,12.32,16.95,76.1,Churn Risk Stage,1.0,40986.0,Bronze
b6912148370a74f981fdc8db883ff879,19.99,75.79,24.21,Regular Customer,Regular Marketing,37.97,53.1,24.21,Loyal Stage,0.0,6042.5,Silver
b69150b50acc3fb8cbd018d4cb9ae973,19.99,16.75,83.25,At Risk Customer,Urgent Retention Campaign,8.45,11.77,83.25,Churn Risk Stage,1.0,57476.0,Bronze
b692391a3475130e918c2ffd84fa0413,59.8,24.25,75.75,Inactive Customer,Win-Back Campaign,12.35,17.11,75.75,Churn Risk Stage,1.0,40300.0,Bronze
b69360e2daba44347ed7e5bbc548da55,0.0,15.42,84.58,At Risk Customer,Urgent Retention Campaign,7.71,10.79,84.58,Churn Risk Stage,1.0,59701.5,Bronze
b694b7260fdefe4a4e77ea2a7d749637,33.0,20.8,79.2,Inactive Customer,Win-Back Campaign,10.52,14.63,79.2,Churn Risk Stage,1.0,49999.5,Bronze
b695d6a0f8f032b0529c65cf885ca29a,0.0,31.77,68.23,Inactive Customer,Win-Back Campaign,15.88,22.24,68.23,Declining Stage,1.0,18154.5,Bronze
b696543590edd5634fda7e2d2895f535,134.0,33.89,66.11,Inactive Customer,Win-Back Campaign,17.44,24.02,66.11,Declining Stage,1.0,10850.5,Bronze
b698d3311dd55263c9254db3abd43433,120.0,27.97,72.03,Inactive Customer,Win-Back Campaign,14.43,19.85,72.03,Churn Risk Stage,1.0,28809.0,Bronze
b69961c68edec92d010905041681a37c,0.0,35.29,64.71,Inactive Customer,Win-Back Campaign,17.64,24.7,64.71,Declining Stage,1.0,8394.0,Bronze
b69b36cf39cfb2c756e6c1160853823e,97.5,76.52,23.48,Regular Customer,Regular Marketing,38.62,53.78,23.48,Loyal Stage,0.0,2907.0,Silver
b69b6115798a2e61e52386ad74cf9371,49.9,24.86,75.14,Inactive Customer,Win-Back Campaign,12.62,17.52,75.14,Churn Risk Stage,1.0,38984.0,Bronze
b69c03620a53caf75c5d3274d7b0b328,109.99,76.54,23.46,Regular Customer,Regular Marketing,38.68,53.82,23.46,Loyal Stage,0.0,2707.0,Silver
